1	0.009246633713994	0.003358057492896	0.023799234473392	0.027511841177063	0.005452888997828
2	0.014019089824442	0.003358057492896	0.03188665267317	0.024992441801875	0.008771238436604
3	0.018152377705812	0.004169895568102	0.05198172613903	0.029628136652222	0.013060553265274
4	0.02245611044827	0.00442820768294	0.064390665514261	0.025697873626927	0.018122616178678
5	0.031234020794273	0.00568286652644	0.060809976540314	0.03093822432732	0.023828202798817
6	0.03826487131413	0.008893317096572	0.065656253858501	0.034364607477577	0.030064480067327
7	0.039031873189023	0.009926565555925	0.073404123965922	0.042023581578152	0.036703908922426
8	0.049173342423726	0.008930218827263	0.074083220150636	0.045349188753401	0.043571194417487
9	0.049855121868076	0.015572530351674	0.067446598345475	0.041015821828076	0.050399093498556
10	0.048491562979376	0.01642127015757	0.061489072725028	0.04746548422856	0.056770782402658
11	0.066430884608829	0.020295951880143	0.054605506852698	0.067620679230072	0.062061832118245
12	0.062681097664905	0.028119118786671	0.038399802444746	0.065302831804898	0.065428968657698
13	0.05957047895006	0.044245175098712	0.03948018273861	0.050791091403809	0.065938726323705
14	0.05957047895006	0.043728550869036	0.041054451166811	0.060767912929558	0.062920752297835
15	0.063149821032896	0.064947046016458	0.038091122360785	0.051899627128893	0.056449772902828
16	0.054968467700699	0.065426768515443	0.036146437831831	0.049581779703719	0.047568368732875
17	0.041972047042782	0.07350824753681	0.023490554389431	0.037387886727804	0.037910647429106
18	0.03229930117607	0.074430790804089	0.013952339795037	0.032550639927441	0.028966158352833
19	0.035580364752003	0.06941215543009	0.009260402518829	0.030434344452283	0.021585956957299
20	0.034344639509119	0.058673751798959	0.008457834300531	0.027209513252041	0.015972657976503
21	0.027995568433612	0.054872873537769	0.004753673292999	0.011387685175854	0.011934519506268
22	0.016916652462928	0.036680320307022	0.002932460797629	0.006046558500454	0.009135825599233
23	0.013848644963354	0.025425292446216	0.002592912705272	0.007255870200544	0.00724355118652
24	0.010908471109596	0.030148713974686	0.002407704654896	0.007054318250529	0.005985082467914
25	0.007670018748935	0.019151998228717	0.002654648722064	0.005945782525446	0.005157466119156
26	0.007883074825294	0.012029964205321	0.001852080503766	0.004434142900333	0.004617448186446
27	0.003920231805011	0.008561201520351	0.001419928386221	0.004333366925325	0.004267089861375
28	0.003195841145389	0.004317502490867	0.001852080503766	0.004333366925325	0.004040760501343
29	0.005326401908982	0.003690173069117	0.000987776268675	0.003527159125265	0.003895052116469
30	0.005454235554798	0.00346876268497	0.001636004444993	0.005240350700393	0.003801510542955
31	0.00481506732572	0.003690173069117	0.001203852327448	0.004434142900333	0.003741603028491
32	0.003323674791205	0.002693826340455	0.001327324361032	0.005542678625416	0.003703316757252
33	0.003920231805011	0.002878334993911	0.001049512285467	0.004333366925325	0.003678894508683
34	0.002428839270496	0.002361710764235	0.00126558834424	0.005341126675401	0.00366334262104
35	0.004431566388273	0.002287907302853	0.001481664403013	0.00493802277537	0.003653454926296
36	0.002641895346855	0.002989040185985	0.001142116310656	0.005341126675401	0.003647177653238
37	0.002727117777399	0.002620022879073	0.001142116310656	0.005441902650408	0.003643197925403
38	0.002727117777399	0.003727074799808	0.000802568218299	0.003627935100272	0.003640678049843
39	0.002343616839952	0.003653271338426	0.001913816520558	0.002418623400181	0.003639084443574
40	0.001278336458156	0.005498357872984	0.002284232621311	0.003627935100272	0.003638077769914
41	0.001917504687234	0.005756669987822	0.001944684528954	0.003124055225234	0.003637442542962
42	0.001874893471962	0.006753016716484	0.002870724780837	0.004333366925325	0.003637042113387
43	0.008181353332197	0.008118380752057	0.002716384738857	0.003930263025295	0.003636789937889
44	0.00251406170104	0.007712461714454	0.003210272873194	0.003325607175249	0.003636631273342
45	0.001704448610874	0.007712461714454	0.007253981973083	0.007658974100574	0.003636531531734
46	0.00230100562468	0.010332484593528	0.007007037905914	0.006449662400484	0.003636468883311
47	0.002684506562127	0.010775305361822	0.010865538955427	0.007054318250529	0.003636429564734
48	0.001747059826146	0.016568877080335	0.010340782812693	0.007155094225537	0.003636404906907
49	0.002897562638486	0.010369386324219	0.00956908260279	0.00786052605059	0.00363638945452
50	0.002641895346855	0.014760692276468	0.011205087047784	0.008969061775673	0.003636379777677
51	0.00251406170104	0.017122403040703	0.010865538955427	0.007457422150559	0.003636373721735
52	0.002769728992671	0.015019004391306	0.007562662057044	0.005542678625416	0.003636369934244
