17.6	37.2	29.8	32.3	0	43	32
20.8	44.2	34.2	35.3	0	35	30
18.2	29.6	24.3	25	0	28	27
10.2	32.4	25.6	28	0	34	26
14.2	34.5	27.5	29.7	0	33	25
14.8	36.1	28.4	30.7	0	32	27
14.1	37.8	29.1	31	0	33	28
17.8	39	30.1	31.6	0	30	22
18.8	34	28.1	29.7	0	41	38
18	37.8	30.4	32.8	0	38	31
18	40.2	32.1	34.5	0	31	24
20.2	36.9	29.5	30.5	0	38	34
19.2	26	20	19.9	0	46	47
16.2	29.9	24.5	25.5	0	35	30
17.8	31.3	25.5	26.6	0	29	26
10.8	32.7	25.2	27.2	0	35	26
14.5	34.3	27.1	28.6	0	32	24
15.6	36.9	29.3	31.6	3	36	27
19.8	30.2	22.2	22.1	0.1	58	54
15	34.4	27.4	29.7	0	43	35
19	35	29.3	30.5	0	36	30
19.7	39.4	31.8	35	8	32	28
20	35	28.4	29.1	0	49	44
22.4	32.9	28.1	29.4	0	52	51
23.9	34.4	30.2	30.9	0	43	44
24	33.5	28.2	28.5	15	46	45
17.6	26.8	19.1	19	4	89	89
16.1	32.4	26.1	27.7	0	54	48
16.5	35.2	28	29.3	0	48	39
19	38.2	30.8	33.2	0	44	36
22.9	40.2	33.7	35.1	0	38	36
19.7	37.1	23.4	24	1	70	71
18	22.6	21	21.5	0	79	79
19.2	32.3	26.8	28.7	0	58	48
22.2	35.3	30	31.8	0	52	46
24.8	40.6	34.2	35.5	0	44	39
25.4	38.5	32.2	32.6	6	51	48
21.8	26	23.4	22.8	5	81	83
20.6	26.3	23.5	23	0.9	86	89
20	30.4	26.6	27.6	0	67	62
23	36.5	30.7	31.8	0	56	49
24.6	39	31.9	31.5	0	56	56
23.6	35	30.1	31.4	0	58	52
25.8	42	35.8	37.3	0	48	41
27.6	43	36.5	37.5	0	46	41
16.9	36.3	21.8	19.2	0.7	64	65
13.9	29	23	24.4	0	41	31
12.8	34.3	25.8	28	0	39	27
13.3	36.4	27.8	30.7	0	36	23
16.4	37.2	29.3	31.6	0	36	29
18.2	40.7	31.5	33.4	0	37	34
20.8	42.6	33.8	36.1	0	35	30
24.4	44.3	35.9	38.6	0	34	27
25.6	38.9	28.6	28.7	0	57	59
23.1	35	29.9	32.1	58	54	49
21	32	25.2	24.8	14	84	90
22	36.1	30.6	31.7	0	68	64
23.6	34.4	26.9	25.9	1	77	81
20.8	34.1	28.5	29.9	0	65	59
22.7	35.3	31	32.1	0	56	50
23.6	36.9	31	31	18	59	58
21.3	29.4	23	23.2	3	89	90
21.5	31.2	27.1	28	2	69	69
21.8	29	25	24	23	81	87
19.9	30	24.8	25.8	4	79	77
20.5	31.5	25.9	26.1	0	74	74
22.8	32.2	28	28.1	6	67	67
20.2	32.5	26.7	27.8	0	70	67
19.8	35.2	29.4	31.2	0	63	55
21.6	30.5	23	23	3	85	87
20	23.6	21.7	21.9	0.6	86	86
18.7	28.6	23.9	24.1	0	84	85
22.8	33.2	28.6	29.7	16	74	71
22.7	29.2	25	24.9	0.4	88	86
21	25	21.9	22	3	94	93
19	25.9	23	23.8	0	85	85
21.6	32.6	27.7	28.8	0	71	68
19.8	35.6	29.7	31.2	0	61	57
21.8	33	27.7	28.3	0	70	70
21	34.5	29.2	30.2	0	66	60
22.6	38.3	32.4	33.8	0	60	55
22.5	32	25.5	25.5	5	80	78
20.6	29.9	25.5	26.6	0.2	80	78
22	34.3	29.2	30.2	0	73	69
21.4	29.4	23.4	23.4	23	90	91
21	30.2	25.9	26.2	0	71	68
22	31	26.1	26.2	0.2	76	77
22	29.6	25.6	25.8	1	80	79
22.1	32.4	27.6	27.6	0.7	78	79
23.3	32.2	27.7	28.2	0	78	76
22.9	35.6	31	31.8	0	65	64
23.2	36.2	30.4	31.2	0	64	65
24.1	36.2	30.6	31	58	65	59
20.8	29.5	25.2	25.7	0	84	83
23	35.4	30	30.6	0	72	70
24.1	36.2	30.7	30.9	6	68	66
22.4	29.8	24.8	24.9	5	87	87
21.9	30.4	26.3	27.1	0	80	79
23.1	33.2	29	29.8	0	76	73
24.2	34.1	28.3	27.8	0	74	75
22.9	29.2	26.7	27.3	33	78	77
21.3	28	24.8	24.9	17	87	90
21.9	31.6	27.3	27.9	35	77	77
19.6	27.5	22.4	22.6	26	89	91
21	27.2	23.9	23.7	0	76	74
20.3	26.4	23.5	24	0.5	77	73
19.8	25.2	22.8	23.4	4	81	80
19.8	28.7	24.1	24.8	0	81	79
19.3	32.4	26.7	27.7	10	72	68
19.9	30.4	25.1	24.6	2	78	82
19.5	31.2	26.6	27.7	0	72	69
22.3	32.4	27.8	28.4	0	73	75
21.5	34	28.9	29.7	0	68	68
23.2	33	27.7	27.6	19	74	71
21	29.2	25.4	25.6	0	77	75
20	28.8	25.3	26.2	13	80	80
21.4	29.2	25.6	26.1	11	77	76
21.6	29.8	25.7	26.5	52	85	86
21.8	28.8	24.9	25	14	86	86
21	29	24.4	24.1	13	87	89
18.9	25.9	22.4	22.3	0.2	84	86
20.5	27.1	23.6	23.7	0	79	77
20.6	30.5	26	27	0	72	68
19.8	29.5	25.7	26.3	0	69	62
21.3	29.9	26	26.4	0	63	57
19	30.6	25.9	27.2	0	70	67
19.9	30	25.9	26.8	11	76	75
21.6	30.3	25.2	25.3	18	82	85
21	30.5	26.2	26.8	0	75	76
21.9	31.4	27.3	27.6	0	68	65
22.1	27	24.7	24.9	7	78	77
20.4	27.6	23.7	24.1	0.6	85	87
21	30.4	26.1	27.6	0	75	69
20.5	32.4	27	27.7	0	77	78
21.8	33.1	28.7	29.8	0	72	67
24.2	35	30.3	30.3	6	72	73
12.3	29.2	14.7	14.3	4	89	90
14.6	20.6	18.4	18.9	0	70	68
16.9	24.3	20.8	21.5	3	76	76
18.7	21.2	19.7	19.9	11	95	95
18.4	24	20.9	20.9	1	89	91
19.2	23.3	21.1	21.4	0.2	88	91
19	27.2	23.2	23.7	3	80	79
19	26.9	23.1	23.8	0	78	77
20.2	30.4	26.2	27.4	0	74	71
21.4	32	27.4	28.4	0	73	71
22.3	32.4	27.7	28.2	2	75	76
19.6	27.6	20.8	20.9	0	85	85
18.5	22.5	20.2	20.4	2	85	86
18.2	24.7	21.3	20.8	1	90	94
18.6	23.3	20.5	20	6	90	94
16.2	23.5	19.3	19.1	0.2	87	89
16.2	27.4	22.7	23.5	0	70	70
17.8	29.2	24.4	25.5	0	72	70
18.3	29.1	24.8	25.5	14	77	74
20.7	24	22.2	22	6	93	96
20	28.4	24.7	25.5	0	78	75
19.3	28.6	24.5	25.2	0	77	79
17.6	30.1	24.9	25.9	0	72	69
17.5	30.7	25.4	26.5	0	72	65
18.4	30.8	25.8	27.2	0	71	67
21.2	28.4	24.7	25	11	77	78
19	24.2	20.8	20.5	4	92	94
17.6	29.1	24	25	0	75	75
19.2	27.8	24.3	25	2	74	67
18.4	23.2	19.4	19.4	3	92	92
17.2	25.6	21.6	22.4	0	85	85
19.8	30.6	26	26.4	0	77	74
20.9	32.4	27.2	28	0.8	75	73
17.7	25.5	19.3	19.3	7	91	92
14.6	18.3	16.8	17.4	0.5	92	92
17	20.8	18.9	19.2	0	90	91
17.2	19.2	18.4	18.7	0	92	92
16.6	19.9	18.1	18.2	0.8	89	88
16.6	26.5	21.9	22	0	81	80
16.9	27.5	22.5	23.1	0	78	75
16	29	23.8	25.3	0	76	70
17.6	26.6	21.8	21.8	0	74	69
16.5	25.7	21.2	21.1	0	66	67
17.1	27	21.7	22	3	78	79
18.2	26.8	23.1	23.5	0	78	74
17.3	27.6	23.2	24.3	0	81	79
20.6	27.4	23.7	23.8	0	86	86
17.4	23.3	20.3	20.6	0	79	79
15.6	18.6	16.9	16.6	0	71	71
10.2	23.8	18.4	19.5	0	66	65
11.8	18.3	13.7	13.6	0	76	76
10.8	18.2	15.4	16	0	77	78
13.6	22.5	17.6	17.8	0	72	72
9.3	25.4	18	19.3	0	76	77
11	27.3	20.2	21	0	72	72
14.6	27.5	22	23.1	0	75	77
15.2	27.2	21.5	22	0	80	80
18.9	24	21.5	21.9	0	72	71
18.7	27.4	22.4	22.5	0	81	81
19.6	25	22.3	22.6	0	84	85
19.5	27.7	23.2	23.5	0	77	74
19.4	23.8	21.6	21.6	0	85	87
19.3	27.5	22.7	22.8	24	81	79
16.8	20.3	18	17.9	0	81	80
14.4	20.6	17.3	16.9	0	79	83
15	19.5	16.7	16.5	0	84	85
15	24.2	19.5	19.8	0	73	75
10.4	24.9	19	19.7	0	74	75
14	26.2	20.2	19.9	0	77	79
13.2	27	20.9	21.3	0	74	74
14.8	29	22.5	22.5	0	74	71
15.9	24.8	21	21.1	3	80	79
16.1	20	17.6	17.8	2	93	93
16.3	22.5	19.6	19.7	0	82	81
11.3	22.1	17.4	18	0	77	80
9.3	19.9	14.7	15.2	0	80	80
10.8	17.4	14.8	15.2	0	84	84
13.9	17.5	15.8	15.9	0.3	86	86
14	19	16.7	17	0	87	90
16	17	16.4	16.4	0.4	92	92
15.2	21.4	18.4	19.1	0	83	84
16.8	24	19.8	19.4	0	83	84
16.3	24.6	20.9	20.5	0	77	74
15.6	19.4	16.2	16.3	0.1	86	86
14.5	16.3	15.5	15.6	1	96	96
14.9	19	16.5	16.7	0	90	88
11	22.3	17.2	17.9	0	75	73
9.9	20.1	15.8	17.1	0	78	76
9.2	22.6	16	15.3	0	82	88
8.1	24.6	16.7	17	0	76	78
8.6	24.6	17.3	17.5	0	75	75
9.8	26.8	19.5	20.4	0	72	70
11.5	25	19.3	19.5	0	61	50
7.3	22.5	16	17.2	0	70	71
12	22.2	17.4	17.3	0	84	85
13.4	23.4	18	17.5	0	85	89
14.4	21.6	18.5	18.5	0	85	87
15.6	19.8	18.1	18.5	0	89	89
13.1	28.7	21.3	21.3	0.4	81	86
16.4	20	18.5	18.4	0	88	87
14.6	17.6	15.4	15.5	2	92	92
12.2	16.3	14.5	14.6	0	82	83
11.9	17.5	14.8	15.1	0	75	72
6.1	21.6	15	16.2	0	75	77
11.6	15.5	13.6	13.9	0	76	78
9	12	10.3	9.9	0	64	59
3.2	16.2	10.3	10.7	0	70	70
6.4	17.5	12	12.3	0	66	64
1.4	21.6	12.6	13.3	0	69	67
3.9	24.3	14.3	14.5	0	61	55
8.3	14	11.3	11.3	0	46	45
1.6	15	9.8	10.9	0	57	52
1.3	13.9	8.6	9.5	0	63	61
3.2	15.7	10.2	10.9	0	63	58
1.3	15.8	9.8	10.3	0	66	70
3.6	19	11.8	12.4	0	66	66
4.9	21.3	13.7	13.9	0	65	60
4.9	22.8	14.5	15	0	64	64
5.3	24.5	16	16.6	0	65	67
8.2	29	18.6	18.6	0	64	67
9.2	28.2	19.6	20.1	0	63	61
11.3	30	21.3	22	0	67	67
14.2	26	21.6	23.2	0	72	69
18.7	28.2	23.4	23.3	0	71	75
16.5	30.4	24	24.3	0	72	75
15.6	21.8	19	18.9	0	74	72
15.9	22.7	18.9	19.1	0	68	62
12.5	23.2	19.1	19.3	3	69	67
9.4	19	11.1	10.6	9	96	97
8.6	11.7	10.3	10.1	1	93	94
8.9	16.5	12	11.4	0	84	86
6.5	20.8	14.6	15	0	74	72
6.7	22.6	15.5	16.1	0	73	69
9.8	25	19.2	21.1	0	71	70
11.7	28.4	20.9	20.9	0	74	74
14.4	25.4	21.1	20.9	0	43	39
8	24.6	17.4	17.7	0	58	56
9.8	26.5	19.1	19.3	0	66	62
10.4	27.4	20.3	21.6	0	65	59
14.1	21	15.3	15.3	0	56	55
8.6	14.1	10.3	10.8	0	74	73
4.7	14.6	9.4	9	0	70	73
0.8	21	12.9	14.3	0	54	43
3.9	21.6	13.9	14.4	0	54	52
2.5	24	14.3	15.4	0	55	50
3.5	23.8	15.1	16.5	0	59	56
6.3	28.1	18.6	19.8	0	54	48
8.8	30.4	21.1	22.2	0	57	50
12.3	29.8	22.4	23.4	0	62	58
17	27.6	22.3	21.9	0	63	61
10.8	30.2	21.7	22.7	0	66	63
13.9	33.1	25	26.3	0	63	60
15.8	36	26.9	27.5	0	61	59
17.3	28.6	21.8	20.9	0	64	62
14.2	20.6	18.1	19	0	68	65
10.4	28.2	20.7	21.8	0	62	57
14.3	29.6	22.7	23.1	0	64	61
14.1	28.5	22.6	23.9	0	49	40
9.2	31.3	21.9	23	0	56	51
9.6	21	12.3	12.5	0.2	61	58
8.8	14.6	12.2	12.6	0	60	57
8.4	17.2	13.3	14	0	57	50
8.6	20.6	15.1	15.6	0	52	49
2.4	22	14.1	15.2	0	52	44
2.5	25	15.1	16.3	0	55	52
6.8	26.5	17.8	19.1	0	54	50
7.6	27.6	19.3	21.1	0	52	46
10.1	34.2	23.1	24.4	0	51	46
11.1	29	22	23.3	0	49	42
9.3	30.7	21.7	23.1	0	55	48
13.2	23.9	20.2	21.1	0	49	41
15.2	26.9	21	20.5	0	47	37
6	28.2	16.8	16.1	0	57	57
9.4	33.4	19.7	19.5	0	53	57
12.7	36.4	23.5	23.4	0	57	60
15.8	31.2	22.8	21.7	0	55	44
12.5	23.6	19.3	19.5	0	40	37
12	26.4	18.6	17.2	0	44	46
7.8	27.7	17	16.1	0	50	53
10.5	27.4	18	16.5	0	47	50
9	30.5	18.6	17	0	51	56
8.8	33.8	20.5	21.2	0	51	47
11.9	28.6	20	19	0	51	53
11.3	33.2	21.4	21.2	0	54	55
12.2	33.2	22.4	21.5	0	51	54
14.4	34.6	23.6	23.1	0	49	50
15.1	35.8	25.5	26.1	0	49	51
19.2	37.2	27.9	28.8	0.7	51	50
17.2	31.4	20.7	21.2	0	73	73
12.7	20.2	16.6	16.7	0	70	75
10.8	22.5	18.5	18	0	62	61
11.6	28.8	20.3	18.8	0	60	61
11.5	32.4	21.8	21.5	0	56	54
13.2	33.2	23.3	24.5	0	52	43
19.5	28	22.8	22.6	0	49	46
11.5	27.3	20.1	20.3	0	58	59
13.4	34	23.5	23.3	0	57	60
15.8	34.4	25.2	24.6	0	49	50
16.3	36.9	26.3	25.4	0	51	51
15.6	39.5	26.3	25.2	0	52	54
17.6	39.7	28.3	28.7	0	48	46
21.9	35	28.4	28.5	4	49	46
19.8	33.6	26.3	25.8	0	61	57
20.6	32.5	26	26	0.7	61	60
19.6	27.6	21.7	21.2	0	79	82
18.8	33.6	25.6	26	3	67	64
19.4	32.8	26	25.6	3	65	66
20.9	38	28.8	29.2	0	59	57
20.4	38.5	29.6	29.8	0.7	53	47
21.1	32.9	25.7	24.5	0	70	75
16.8	26.2	20.1	19.3	0	65	65
16.3	30.6	22.3	21.6	0	61	67
17.8	32	25	25.6	0	61	59
18.8	36.5	27.2	27.2	0	61	59
21.6	29.4	24.2	23.9	0	57	57
17.3	23	18.6	18.7	0	74	75
16.6	27.4	21.5	20.8	0	63	65
13.8	33.1	23.1	22.6	0	53	49
13.6	34	24.3	25.7	0	46	40
17.8	35.5	27.2	28	0.3	38	36
18.8	29.6	21.2	20.2	2	73	79
16	31.3	23.1	23	0	67	62
16.7	35.9	26.4	27.3	0	54	53
18.8	37.7	27.4	25.6	3	53	59
20	28	23.5	23.3	0	72	70
19.1	29.5	23.1	22.6	0	67	69
21.5	29.9	24.8	24.7	0	57	55
19.8	28.5	23.8	23.5	0	52	51
16	33.8	25.3	25.3	0	53	54
17.8	36	27.3	28.1	0	50	46
21.8	38.7	28.5	25.9	0	49	46
20.3	25.8	22.3	21.9	0	46	46
18.4	30.5	23.8	24.5	0	45	39
20	33.5	26.4	25.6	0	41	41
15.8	37	27.5	29.3	0	43	38
20.9	38.4	30.3	30.9	0	40	39
21.5	39.2	31.6	31.8	0	45	47
24.5	33.1	28.6	28.4	0	54	55
19.8	36.4	28.5	29.4	0	56	50
22.1	40	31.3	32.1	0	45	44
23	42.6	33.1	33.8	0	39	37
21.9	42.6	33.1	33	0	40	37
23	35.3	25.8	25.3	0	62	63
20.3	27	23.2	23.3	0	67	70
19.9	27.8	23.6	23	0.2	72	75
21.9	27	24.3	24.3	7	79	77
20.1	25	21.7	21.2	0.3	86	91
18.3	31.6	24.8	25.6	0	67	60
22.4	28.2	24.6	24.5	0	62	62
21	28.4	24	23.9	0	68	66
21.8	32.2	26.5	26.5	0	63	64
22.1	38	29	27.9	0.1	57	62
21.2	37.4	28.4	25.9	9	66	71
22.8	32	26.3	25.2	0	66	63
17.4	33	26	26.4	0	52	45
17.8	36	27.3	29.6	0	54	51
20.2	38.9	30.1	29.9	0	49	45
21.3	41	31.1	31.5	0	47	44
20	33.8	26	25.8	19	71	75
20.2	37.8	28.7	30.1	0	68	64
24	39.4	30.5	28.3	1	61	71
21.5	36.9	28.6	29	0	67	65
19.8	37.8	26.8	26.9	4	71	74
18.8	28.2	22.7	23.1	0	62	57
21.9	33.2	26.4	26.2	0	57	61
23.4	36	28.9	28.3	0	52	50
21	36.2	29.5	28.4	18	49	49
19.8	31.8	22.2	22.5	17	91	93
20.2	25	21.8	21.4	29	94	96
20.3	21.8	21	20.9	21	96	97
19.4	27.1	22.7	22.3	2	86	91
20.2	32	25.7	25.7	0	73	71
21.4	34.7	27.9	28.6	0	67	65
22.2	36	27.8	26	5	73	78
19.5	31.6	23.4	22.8	11	84	90
19.6	24	21.2	20.4	0.7	85	89
18.9	31.7	24.6	24.5	0	71	69
20.6	31.8	25.7	25.9	2	65	65
20.4	31.7	25.7	25.2	0	70	71
19.8	32.5	25.5	26	0	66	69
19.5	35.6	27.7	26.6	0	64	65
20.7	36.8	28.6	27.9	0	61	62
21	37.8	29.9	30	0	59	61
21.7	39.9	30.7	30.3	0	58	53
21.7	39.8	31.4	32.6	0	60	56
24.9	39.8	31.7	31.5	30	60	59
18.6	33.3	21	20.5	0.5	83	82
18.1	27	21.3	21	0	75	78
20.2	29.8	24.5	25.5	0	74	77
22.5	35.3	28.5	28.7	0	68	67
20.5	35	28.2	26.7	2	70	75
22.6	29.6	25.2	24.7	0	85	86
21.9	33.5	26.6	24.9	1	80	84
23	35.2	27.3	27	3	74	73
22.1	35.9	27.5	26.4	0	71	72
21	35	27.5	27.1	0	65	64
22.4	35.9	28.5	27.2	0	62	61
21.6	37	28.9	28.8	0	59	60
23.8	36.3	29	28.3	0	56	59
23.4	33.2	27.7	27.2	2	61	64
20.8	31.3	25.5	24.6	0	69	72
20.5	38	28.1	28.6	0	65	66
23.7	40.2	31.6	31.3	0	57	56
25.8	35.8	29.7	29.1	32	65	67
21.2	33	25	23.4	3	82	87
21.8	31.5	24.8	23.4	8	82	92
22.1	33.6	27.1	26.6	0	74	76
21.6	33.5	27.4	26.6	0	65	71
20.9	35.6	28	28.6	0	66	67
22.6	35.7	28.7	28.5	0	66	67
23.5	36.6	29.4	29.4	48	66	68
19.8	33.3	25.9	26.3	0.8	78	77
22.5	34	27.3	26.4	11	75	77
20.9	32.6	26.2	26	0.1	78	78
20.6	34.6	27.6	27.7	6	74	79
21.8	30.2	24.5	24.2	4	86	87
22.6	31.6	26.6	26.7	0	82	85
19.4	31.7	24.5	24	78	89	93
17.4	26.8	20.8	20.1	2	83	85
17.4	31	23.7	23	0	73	77
18.1	32	25	24.5	0	73	80
19.8	34.2	27.2	27.8	0	70	73
23.6	35	29.6	29.3	0	72	74
25.2	35.7	29.2	28.3	1	77	77
23.3	33.3	26.7	26.4	7	84	90
22.4	31.7	25.8	25	0	83	88
21.6	32.5	26.8	27.1	0	81	83
23.7	32	26.8	26.2	3	82	86
22.4	33.3	27.6	27.9	0	80	79
24.3	33.6	28.6	29.4	0	80	78
23.5	33	28.6	28.8	0	75	77
24.6	32.6	28.4	28.6	0	82	81
23.2	35.6	27.4	25.9	23	78	84
20.6	23.7	22	22	14	96	96
21	29.3	23.5	22.1	1	88	95
20.7	30.9	25.2	25	0	84	89
22.5	32.9	26.9	26	0	81	88
23.6	33	26.7	25.8	0	79	83
22.1	34	27	27	0	77	76
24.2	35	28.2	27.4	0	73	79
21.7	34.7	28	28	0	76	80
22.8	33	27.7	27.4	0	80	84
22.2	34.3	28.7	29.8	0	71	63
21.8	34.5	28.1	28.3	0	70	70
20.4	33.3	26	23.1	0	75	82
19.8	31.6	22.9	21.6	33	88	94
20	30	24.4	24.4	0	82	90
21.4	31.6	25.1	23.1	19	82	93
21.4	29.6	24.7	24.7	8	84	86
20.5	31.4	25.3	24.7	0	84	88
22.6	34	26.9	26.2	0	82	86
22.4	32.8	27.4	26.7	0	77	75
21.6	31.6	25.9	25.7	0	84	86
22.2	33	26.9	26.9	0	82	81
22.6	27.9	24.1	24.3	0	77	80
18.8	28.1	22.9	22.4	0	81	87
18.2	30.4	24.2	24.7	0	83	89
23.6	33.6	27.3	26.5	0	81	84
23	33.2	28.1	27.9	0	80	81
22.4	33.5	27.8	26.7	5	73	70
20.8	33.4	26.1	25.2	0	76	77
20.5	35.9	26.8	26	0	73	79
20.6	35.8	27.7	26.2	0	68	73
20.2	36.4	27.9	27.1	0	68	68
21.4	36.9	28.2	26.4	0	67	71
21.4	34.8	28.2	29	0	73	78
23	34.1	27.8	26.6	15	73	81
20.6	28.2	22.4	21.9	9	90	93
19.4	26.4	22.4	21.5	0	86	93
19.4	30.5	23.9	22.5	0	77	83
19.2	33	25	24	0	76	81
21.6	34.2	27.4	26.9	0	71	74
21.6	35.5	28.3	27.3	0	68	74
21	35.5	28.1	27.9	0	69	75
23.4	35.4	28.6	27.3	20	70	67
21	29.5	22.3	22.2	17	95	96
19.4	27	22.6	21.9	0.1	85	92
20.2	24.2	21.9	21.8	0	88	92
20.8	28.5	24	23.7	1	84	88
18.6	25	21.8	22	10	88	93
13.9	19.5	17.1	17.5	0.1	90	91
11.8	22.6	16.3	16.3	0	81	90
13.2	26.6	19.3	19.9	0	82	91
16.8	29.5	22.9	23.2	0	79	85
19.6	31	24.6	24.4	0	76	76
21.4	31.6	26.1	26.1	0	76	77
21	31.7	25.9	24.8	4	80	79
20.8	27.2	24	23.8	0	86	88
22	30.9	25.1	24.5	0	86	89
22.7	33	26	24.5	0.1	75	72
18.4	27.3	22.1	21.9	0	77	81
17.9	28.6	23.9	24.3	0.3	79	83
22.2	27.6	24.4	23.8	0	87	90
20.5	25.5	22.9	22.9	16	90	93
19.2	25	21.1	21.3	0.1	92	96
20.6	27.4	23.1	22.4	26	89	95
20.8	26.6	22.8	22.2	39	92	95
21.2	28.2	23.8	23	1	91	96
21.8	27	23.6	23.1	1	86	85
19.4	27	22.3	22	0	84	88
20.2	24.4	22.2	21.7	0	88	92
20.3	26.7	22.8	22.8	1	88	91
21	25.3	22.9	23.1	4	94	96
21.8	23.5	22.4	22.2	1	96	97
20.2	23.6	21.5	21.1	3	92	95
19.8	26.2	21.6	20.7	1	89	96
18.9	27.5	22.5	22.2	0	80	85
19.2	22.8	20.3	20.1	0.3	88	89
17.8	19.4	18.4	18.4	6	97	97
16.7	19.9	17.7	17.6	2	96	98
15.8	20.3	17.3	17.1	0.1	91	94
15	17.3	16.2	16.5	1	94	96
14.5	17.2	15.4	15	1	94	97
12.6	16.6	14.6	14.5	0	83	87
10.5	22	15.7	14.4	0	81	89
10	24.6	16	15.3	0	79	90
9.7	24	16	15.9	0	80	87
11.2	25	18.3	19.7	0	82	84
18.6	27.4	21.7	21.1	0	81	87
18.5	27.8	22.3	21.1	0	83	92
17.6	29.3	22.3	21.6	0	85	93
14.9	29.9	23.2	23.1	0	84	88
16	30	22.7	22	0	79	88
15.8	27.6	21.5	21	0	79	78
17.4	29.3	22.3	21	0	79	84
17.2	26.6	21.2	20.2	0	84	91
16.9	20.8	18.7	19.2	0.6	86	85
15.8	17.7	16.7	16.7	0.5	92	93
16	20.8	17.8	17.2	0	87	92
16	24.3	19.7	19.9	0	80	87
16.1	26.6	21.2	19.8	0	83	89
16.2	25.9	20.5	20.3	0	85	90
19.8	26.2	21.9	21.5	0	85	86
16	25.2	19.7	19.2	0	77	80
17.3	22	19.4	19.1	0.4	90	92
18.2	21.6	19.4	19.4	1	93	96
16.8	19.3	17.9	17.7	0.9	95	95
16.2	19.6	17.4	17.2	1	94	97
13.6	21.8	17	17.1	0	88	90
11	18	16.8	16.8	0	93	94
16.2	20.6	17.8	17.1	0.6	91	94
14.6	23	18.1	17.7	0	90	93
18.7	26.2	21.3	21	0	84	85
16	28	21.4	20.4	0	85	93
16	25.6	19.5	18.5	0	82	85
16.4	21.7	18.5	18.2	0	73	77
16.9	25.4	20.4	19.8	0	75	80
15.6	26.6	20.6	19.3	0	81	89
15.2	25.2	19.3	17.9	2	80	89
13.3	17.9	15	15	0	81	82
8.5	19.3	14.4	15.2	0	71	62
11	18	13.7	13.1	0	66	67
8.8	14.8	11.8	11.5	0	64	62
8	12	9.9	9.9	0	71	73
4.6	14.9	9.2	8.8	0	83	88
3.5	19.4	10.6	10.7	0	79	86
6.2	23.2	13.2	12.8	0	80	87
9.2	25.2	15.8	16.1	0	82	92
12.6	26.6	18.2	17.2	0	86	95
13.4	26.8	18.8	17.6	0	84	93
16.7	27	20.4	18.7	0	83	91
16.2	22	18.1	17	0.7	87	92
13.4	16.8	14.9	15.1	0.1	91	94
12.3	16.5	14.4	14.4	0	85	86
12.3	18	14.8	15	0	80	83
13.4	19.5	15.1	14.6	0	86	90
13.4	25.6	17.5	15.3	0	70	72
8	23.2	14.3	12.5	0	72	79
5.8	22.8	13.2	13.2	0	77	84
9.3	23	16.1	16.8	0	79	88
10.4	23.9	17.5	17.9	0	77	80
14.6	19.9	16.7	16.4	0	86	89
15	26.5	19.7	18.5	0	80	86
11.7	27.5	18.6	19.1	0	83	86
18	26.9	21.6	20.4	0	77	85
17.4	29	22.9	23.1	0	75	79
17.7	29.8	23.8	22.7	0	76	82
18.6	27	21.7	21	0	82	82
10.4	19.8	11.2	10.8	0	68	68
9.2	15	11.6	11.8	0	71	73
5.4	18.6	11.3	10.3	0	75	82
5.5	13.5	10.2	10.1	0	81	86
8.8	17.2	12.1	10.9	0	68	81
2.8	19.7	10	10.3	0	73	80
3.6	19.8	10.9	9.9	0	74	83
6.2	21.6	12.5	11.6	0	74	80
11	17.3	13.4	12.5	0	73	81
5.2	23.1	12.9	10.8	0	74	83
5.5	23.2	14.6	15.3	0	72	75
13.6	18.6	15.3	15.4	0	73	74
12.6	16.2	14.1	13.6	0	76	78
9.8	16.4	12.4	12.1	0	71	78
3.2	20.5	10.8	9.8	0	77	84
3.5	23.2	12.6	11.4	0	75	85
4.3	25.6	13.6	11.4	0	74	83
6.2	25.6	14.6	14.1	0	73	81
8.4	28.1	16.8	15.9	0	68	70
8.6	25.2	16.2	14.2	0	68	77
6.9	25.9	15.6	14.5	0	72	72
0	25.5	17.2	17.5	0	68	70
14	19.9	16.6	16.6	0	56	59
11.9	21.6	15.8	14.6	0	72	78
7.9	22.7	15.4	16.3	0	66	65
10.2	22.8	16.4	15.7	0	68	74
9.3	24.8	15.5	15.2	0	65	72
11.7	17.4	14.2	14.3	0	44	46
11.8	22.2	16.1	16.7	0	58	55
7.7	23.2	16.4	15.5	0	67	69
9.7	28.6	18.7	19.2	0	71	74
14	28.6	20.6	19.9	0	70	67
15.3	22.6	16.6	16.7	0.1	78	77
13.5	19.1	15.9	15.7	0	81	80
15.3	25	18.2	16.4	0	74	78
8.5	20.6	16.1	16.3	0	76	77
14.1	22.6	17.4	16.3	0	67	76
8	27.3	16.5	16.6	0	68	71
10.6	30.1	19.5	18.4	0	66	71
13.9	33.6	22.6	21.8	0	65	72
15.6	25.9	20.6	20.2	0	60	66
7.3	26	17	15.6	0	63	67
8.3	29.3	18.4	18.8	0	66	70
13	30.4	21.5	20.1	0	68	70
14.8	32.2	22.6	22.2	0	67	70
17.2	33.6	24.8	25.1	0	66	65
19.7	27.6	21.5	21.3	0	65	68
15.9	21.8	18.9	18.5	0	76	77
14.9	28.8	20.9	18.8	0	72	79
14	29	21	21.8	0	71	68
16.1	35.4	24.3	22.7	0	67	72
